Client_name,grade,emp_title,emp_length,home_ownership,annual_inc,addr_state
8427492,C,Correctional Lieutenant,10+ years,MORTGAGE,56000.0,NC
50307236,A,Materials Supervisor,10+ years,MORTGAGE,71400.0,AR
47953080,A,,,RENT,50000.0,PA
10331762,E,Manager,5 years,RENT,34560.0,CA
73353049,D,Truck driver,10+ years,MORTGAGE,101550.0,PA
6687023,C,Arizona Department of Transportation MVD,7 years,MORTGAGE,31000.0,AZ
14511296,C,Radiation Therapist,7 years,MORTGAGE,100000.0,NJ
3410731,C,Gardner Trucking,7 years,MORTGAGE,50000.0,CA
30013777,A,supervisor,5 years,RENT,68000.0,NY
60859320,E,,,RENT,54000.0,MI
50227494,D,Accounting Technician,8 years,MORTGAGE,61500.0,CA
1253545,B,Wells Fargo,< 1 year,RENT,34000.0,WA
54526103,C,assosciate,10+ years,MORTGAGE,37781.0,TN
4147281,C,Department of Homeland Security,5 years,RENT,95176.0,TX
14447739,B,entertaiment tech/audio engineer,9 years,MORTGAGE,57000.0,LA
21839779,B,Tech,8 years,MORTGAGE,45000.0,AR
43276924,C,Driver,8 years,MORTGAGE,75000.0,NC
1268536,E,American Funds Service Company,10+ years,RENT,85602.0,CA
37157010,D,Bridge and Tunnel Officer,10+ years,RENT,65037.0,NY
68841459,E,,,RENT,35000.0,VA
46962215,B,store manager,2 years,MORTGAGE,35000.0,PA
43889258,C,Sales,8 years,MORTGAGE,140000.0,FL
59279628,D,Delivery Driver,1 year,RENT,41600.0,WY
24594937,C,Hr dir,10+ years,MORTGAGE,40000.0,TX
70337782,C,Business Development Manager,< 1 year,MORTGAGE,185000.0,MD
34701415,C,Paralegal,2 years,RENT,25000.0,FL
45321773,C,filling machine operator,2 years,RENT,37000.0,NY
26336628,D,Analyst,10+ years,MORTGAGE,75000.0,TX
65428242,B,Director of Operations,1 year,MORTGAGE,95000.0,IL
59610830,D,HHA,3 years,OWN,25000.0,KS
14649269,C,correction officer,10+ years,RENT,67000.0,NJ
14649378,C,Firefighter,10+ years,MORTGAGE,55000.0,WA
39142683,C,,,RENT,28000.0,CA
35212791,B,IT Recruiter,1 year,RENT,62000.0,GA
50750229,B,Assistant Controller,10+ years,RENT,125000.0,NJ
30765412,E,Social Worker,9 years,MORTGAGE,48142.0,SC
42044255,A,meat cutter,4 years,MORTGAGE,37000.0,FL
48902104,D,Regional Director,10+ years,MORTGAGE,130000.0,IL
53895690,E,Physician,3 years,MORTGAGE,400000.0,TX
4234524,A,West Point Products,6 years,MORTGAGE,97144.0,NC
31245845,B,staff attorney,7 years,RENT,55000.0,MA
12678880,F,Warehouse Manager,10+ years,MORTGAGE,80000.0,CA
1283154,C,MicroStrategy,2 years,RENT,76000.0,DC
45420607,B,Associate,3 years,RENT,45000.0,CA
63028312,B,Estimating Manager,10+ years,MORTGAGE,121680.0,TX
71367841,C,Trainmaster,5 years,RENT,67000.0,OH
40841186,A,Associate,< 1 year,RENT,160000.0,MD
19685442,D,LEAD INSTALLER ,8 years,MORTGAGE,48000.0,GA
69403976,A,Construction Manager,10+ years,MORTGAGE,100000.0,CA
28751630,B,Senior Analyst,5 years,MORTGAGE,93000.0,CA
60868633,D,Lineman,4 years,MORTGAGE,105000.0,MI
65547697,C,rn supervisor,10+ years,MORTGAGE,93000.0,PA
38641080,C,Administrative Clerk,< 1 year,OWN,19200.0,TX
1611070,E,,,MORTGAGE,75000.0,VT
1890191,B,Aerospace OEM,10+ years,MORTGAGE,148000.0,TX
24224239,C,field service rep,4 years,MORTGAGE,100000.0,CA
63485018,C,Aerospace Engineer,5 years,RENT,100000.0,CA
13650659,B,Perioperative Analyst,1 year,RENT,64200.0,CA
71176933,C,Plant operator,4 years,MORTGAGE,39000.0,TX
44837098,C,Senior Associate,< 1 year,RENT,95000.0,VA
19877862,D,legal secretary,10+ years,OWN,36000.0,OH
16270719,C,LoanOfficer,3 years,MORTGAGE,94000.0,NJ
5464216,C,ExxonMobil,1 year,MORTGAGE,118000.0,TX
41419080,B,sales associate,3 years,RENT,40000.0,CT
2434678,B,Chicago Public Schools,< 1 year,RENT,50000.0,IL
57965600,C,RN,7 years,MORTGAGE,100000.0,WA
30033979,B,Digital Marketing Manager,< 1 year,RENT,95000.0,NJ
62976907,C,Machinist,8 years,MORTGAGE,60000.0,KS
73423101,B,Workflow Coordinator,10+ years,RENT,60000.0,OR
73079962,A,,,OWN,94272.0,NM
16711976,A,Military Analyst,4 years,MORTGAGE,145000.0,CA
699907,A,New York State Department of Corrections,3 years,MORTGAGE,45000.0,NY
19305467,B,player service banker,10+ years,RENT,25000.0,MS
996911,D,Bank of the West,10+ years,RENT,90000.0,CA
63435497,B,senior caseworker,9 years,MORTGAGE,37000.0,NY
10628271,E,Associate,8 years,MORTGAGE,200000.0,MN
41299299,F,Manager,7 years,OWN,45000.0,NJ
13908954,A,SDET2 Software Engineer,9 years,RENT,121500.0,WA
9051398,C,Eaton Crouse Hinds,10+ years,MORTGAGE,50000.0,NY
16130013,B,Director of Operations,5 years,OWN,74400.0,NC
22391229,C,owner,10+ years,MORTGAGE,150000.0,NY
15499380,C,CBP Officer,10+ years,MORTGAGE,101000.0,VT
16722337,C,Graphic Designer,10+ years,RENT,40000.0,IL
1699487,D,Hess Corporation,6 years,MORTGAGE,85000.0,NJ
65022528,C,Asst manager,10+ years,RENT,70000.0,NJ
1488150,A,Colonia Verde Dental,10+ years,MORTGAGE,32232.0,AZ
42564768,D,Beech 400 Pilot,< 1 year,RENT,92800.0,IN
35112764,C,Attorney ,10+ years,OWN,70000.0,FL
57717986,D,Litigation Support Attorney,< 1 year,RENT,72000.0,NY
7437975,B,Shelby County Board of Education,10+ years,MORTGAGE,84000.0,AL
41402033,C,recruiter,10+ years,RENT,65000.0,FL
64606828,B,Licensed Property Manager,3 years,RENT,73500.0,FL
64020206,B,Help Desk Technician,4 years,RENT,65000.0,MI
21098793,A,IT Manager,1 year,MORTGAGE,76000.0,CO
10429751,D,Correction Officer,< 1 year,MORTGAGE,40000.0,NJ
49724793,D,Therapist,10+ years,MORTGAGE,60000.0,WI
21157856,D,Truck driver,10+ years,MORTGAGE,35000.0,PA
13388445,B,Regional sales manager,3 years,MORTGAGE,140000.0,NY
33259096,A,RN,2 years,RENT,78000.0,MI
12011335,E,Teacher,10+ years,MORTGAGE,100000.0,MO
14788624,A,Director of Operations,8 years,MORTGAGE,95000.0,GA
43238807,B,owner/operator,10+ years,MORTGAGE,30000.0,UT
1859115,B,dvb,5 years,MORTGAGE,37000.0,VA
22943499,D,owner,10+ years,MORTGAGE,65000.0,WI
43935817,A,President/Sales,9 years,RENT,48000.0,CA
1714805,B,WALTERS MERCEDES BENZ AUTO SALES,10+ years,MORTGAGE,77000.0,CA
11983774,E,,,MORTGAGE,60183.0,TN
65478548,F,RN Case Manager,2 years,RENT,72000.0,MI
73518062,E,Branch manager,10+ years,OWN,65000.0,MI
64805166,A,Project Management Specialist,10+ years,OWN,44939.0,NC
1837114,A,Toown of Reading,7 years,OWN,66000.0,MA
15188166,C,Secretary,9 years,RENT,43000.0,WI
11021276,E,Paw Bagger,5 years,OWN,16000.0,SC
70355143,A,Pastor,5 years,MORTGAGE,84000.0,TN
63516095,A,Sr Software Developer,1 year,MORTGAGE,90000.0,FL
57719075,B,Founder and Managing Director,6 years,OWN,90000.0,FL
300896,E,Fed Ex,10+ years,MORTGAGE,95827.0,PA
14279469,A,Household Coordinator,10+ years,RENT,51000.0,MN
64557852,C,Operator,2 years,RENT,68000.0,CA
9896998,C,PROJECT MANAGER,10+ years,MORTGAGE,70000.0,CA
15529827,D,Billing Manager,6 years,RENT,40000.0,NJ
62980850,C,,,RENT,42860.0,NY
47417022,B,Merchant ,10+ years,MORTGAGE,72000.0,FL
7848816,B,vision government solutions,10+ years,MORTGAGE,55000.0,CT
10800634,B,Clearical,10+ years,OWN,53000.0,CA
8072086,C,Taco Mac ,1 year,MORTGAGE,42000.0,NC
66423807,C,,,MORTGAGE,103000.0,CA
51858693,F,Supply Chain Specialist Senior,10+ years,MORTGAGE,61000.0,TX
795731,B,Jujamcyn Theaters,2 years,RENT,40000.0,NY
41339447,D,Inspector,10+ years,MORTGAGE,110000.0,MA
1368188,A,Raymond James Financial Services,10+ years,MORTGAGE,77000.0,FL
53312033,C,Driver,10+ years,MORTGAGE,62000.0,CT
47993576,C,Vet tech,9 years,MORTGAGE,37000.0,MI
64391862,C,Design Engineer,2 years,MORTGAGE,60000.0,TN
49684374,C,foreman,5 years,MORTGAGE,60000.0,NY
63190397,B,Sales,9 years,RENT,63000.0,IL
23052595,B,Warrant Officer,10+ years,RENT,75000.0,VA
35844464,D,Teller,1 year,RENT,18000.0,FL
33529399,A,Operations Manager,9 years,RENT,90000.0,MN
9297247,B,Program Director,2 years,MORTGAGE,74000.0,CA
54137909,D,manager,2 years,MORTGAGE,62000.0,OH
67958250,A,Technician,< 1 year,MORTGAGE,30000.0,CA
63506993,A,,,MORTGAGE,40000.0,OH
20668207,D,administrator,5 years,MORTGAGE,95000.0,AZ
15510104,B,RN,1 year,RENT,75000.0,AR
37746652,B, Field Merchandiser,10+ years,RENT,41000.0,CA
19927382,C,Program Manager,2 years,MORTGAGE,95000.0,OR
58739308,A,Health Educcator,8 years,MORTGAGE,64000.0,MN
70245081,A,,,RENT,31600.0,WA
28792812,A,Designated Operator,10+ years,OWN,65211.0,CA
67515920,B,Care manager,1 year,RENT,40000.0,NY
60214543,A,Supervisor,10+ years,OWN,50000.0,FL
71261043,D,Lead Transportaion Security Officer,5 years,RENT,43000.0,MA
18153673,B,Manager,3 years,MORTGAGE,60000.0,NY
3636835,B,Bloomington Public Schools,3 years,MORTGAGE,46000.0,MN
72738137,B,lerical administration,8 years,RENT,48000.0,NY
41383196,C,Server,< 1 year,RENT,35000.0,FL
21508722,D,medical coder II,3 years,RENT,45000.0,PA
55265908,C,E5,8 years,RENT,38000.0,FL
64382386,F,wahrehouseman,10+ years,RENT,32000.0,WV
34341292,C,Sr Customer Service Specialist,6 years,RENT,40000.0,GA
8188413,E,Altman & Cronin,4 years,MORTGAGE,70000.0,CA
5009738,D,Sprint,10+ years,MORTGAGE,88000.0,PA
8763236,D,City of Houston,10+ years,MORTGAGE,68000.0,TX
71247488,D,Track Supervisor ,3 years,OWN,100000.0,TX
47934492,B,Training Manager ,< 1 year,MORTGAGE,93000.0,NY
9897081,A,Teacher,10+ years,MORTGAGE,108000.0,NY
31837417,C,Director of QA,2 years,RENT,67000.0,NY
14489763,C,Bookkeeper,6 years,OWN,41600.0,NJ
674775,C,Rings & Things,10+ years,RENT,29000.0,WA
2433363,B,Nicollet Vet Clinic,6 years,RENT,30000.0,MN
70309688,B,,,RENT,29000.0,AZ
10867264,A,Tutor,3 years,RENT,40000.0,FL
8747169,D,Pfizer,3 years,RENT,148000.0,NJ
5463362,B,Nespresso,1 year,MORTGAGE,82000.0,NY
1372100,A,The Wells & Drew Companies,10+ years,MORTGAGE,65592.0,FL
59643390,C,Warehouse ,< 1 year,RENT,12000.0,NY
61984078,C,Patient Services Manager,10+ years,MORTGAGE,145600.0,CT
47456979,E,Sergeant,10+ years,RENT,190000.0,MA
63435445,B,Asst principal ,10+ years,MORTGAGE,87000.0,TX
978859,C,DEVNET INC,3 years,RENT,45500.0,IL
65469670,E,Chemical operator,4 years,MORTGAGE,100000.0,NY
72217416,D,Director of Technology,< 1 year,RENT,85000.0,PA
21649222,B,CEO,< 1 year,MORTGAGE,120000.0,IL
49953426,D,,,OWN,36000.0,MI
64994195,B,Business Develpment Manager,1 year,MORTGAGE,180000.0,TX
1802582,B,Healthcare,1 year,RENT,62000.0,CA
57558448,B,manager,5 years,MORTGAGE,24000.0,FL
8749743,D,University of Illinois Springfield,< 1 year,RENT,25000.0,IL
57738256,A,Recruiter,< 1 year,MORTGAGE,65000.0,GA
52285155,B,Manager,3 years,RENT,52000.0,CA
22303044,E,SES,10+ years,OWN,26000.0,MI
883914,D,,,OWN,45000.0,NJ
5473992,D,Kinol Sharie Leyh & Associates,5 years,MORTGAGE,104000.0,PA
65460924,C,Private Client Banker,4 years,OWN,80000.0,FL
25576172,C,Laboratory supervisor,9 years,MORTGAGE,132000.0,NY
24687395,C,tag relief operator,10+ years,MORTGAGE,61000.0,MI
21318849,C,associate scientist,10+ years,RENT,89000.0,NY
42415742,C,Owner,7 years,MORTGAGE,75000.0,OH
73273055,B,Business Analyst,5 years,RENT,45000.0,FL
59025104,C,Disability Quality Reviewer,10+ years,RENT,80000.0,IL
73453231,B,President,5 years,RENT,95000.0,CA
1353462,E,Verizon Communications,7 years,MORTGAGE,146000.0,NJ
15269274,D,Referrals Coordinator,5 years,RENT,28000.0,OR
65440811,C,Marketing,5 years,RENT,100000.0,NC
32567918,D,Database Administrator,7 years,RENT,102000.0,NY
59185382,C,Narcotics Agent,10+ years,MORTGAGE,60000.0,LA
14481604,F,General Manager,3 years,MORTGAGE,63000.0,NJ
32318608,A,Head of Pre-Arrangement Dept.,3 years,RENT,76000.0,KS
849567,A,New York State Catholic health Plan,2 years,RENT,36000.0,NY
9310081,E,laborer,10+ years,MORTGAGE,65000.0,OH
9878382,A,curator,1 year,RENT,53000.0,HI
58779624,F,Parent Aware Supervisor,1 year,MORTGAGE,49275.22,MN
24676317,E,Letter Carrier,10+ years,MORTGAGE,68000.0,KS
24264135,D,housekeeper,< 1 year,RENT,24000.0,OR
1711820,C,Insight,5 years,MORTGAGE,54500.0,AZ
30875844,B,,,MORTGAGE,95000.0,CA
69706947,B,SBA Loan Administrative Officer,1 year,MORTGAGE,75000.0,NJ
7232405,C,Hewlett Packard,6 years,MORTGAGE,75000.0,PA
854352,C,oberweis dairy,2 years,RENT,39996.0,VA
49996101,C,MANAGER - QUALITY & RISK MANAGEMENT,10+ years,MORTGAGE,83679.0,WI
28732581,A,Colonel,10+ years,MORTGAGE,145000.0,VA
49554620,A,truck driver,10+ years,MORTGAGE,61000.0,IL
1811022,B,MidAtlantic Farm Credit,7 years,MORTGAGE,60000.0,VA
1187711,B,CCCS of San Francisco,7 years,RENT,53000.0,CA
8410880,E,UTC Aerospace Systems,10+ years,MORTGAGE,140000.0,CT
60032278,A,Office Manager,10+ years,RENT,62000.0,CT
9398748,C,nursing assistant,10+ years,RENT,33000.0,MI
44026772,E,CEO,6 years,MORTGAGE,70000.0,FL
66969526,D,Consultant,1 year,RENT,31200.0,MI
66442702,E,Manager,2 years,RENT,26000.0,MO
12437300,C,,10+ years,RENT,26707.0,CA
15580076,B,Manager,6 years,MORTGAGE,74500.0,TX
51752836,A,Communications Dispatcher II,3 years,RENT,120000.0,CA
64222760,E,Proofreader,< 1 year,RENT,52000.0,CA
31235824,B,Project Manager,7 years,MORTGAGE,110000.0,WI
1772612,B,velmont bista,2 years,RENT,28945.0,CA
31176671,B,LPN,10+ years,OWN,60000.0,NY
32297545,E,parts distributor ,7 years,RENT,30000.0,TN
8725784,B,CoxHealth Systems,10+ years,MORTGAGE,38000.0,MO
26237473,A,Principal,10+ years,MORTGAGE,310000.0,MD
20977598,D,crew member,3 years,RENT,22838.0,CA
39043088,E,Senior Product Manager,< 1 year,RENT,130000.0,MA
37646881,D,Sonographer,9 years,MORTGAGE,64000.0,OH
53876106,C,ER  Amitting Clerk,10+ years,MORTGAGE,30000.0,MN
6332872,C,Clarion Hotel & Suites,6 years,MORTGAGE,48000.0,CT
957815,E,Boston Beauty,< 1 year,RENT,60000.0,MA
16560851,C,Warehouse Lead,8 years,RENT,30000.0,NV
43287538,A,Clinical Trials Administrator,3 years,RENT,37900.0,NY
1766907,A,,,RENT,15780.0,WA
58748932,A,Teacher,10+ years,MORTGAGE,105000.0,AZ
1059311,F,CB Commercial,1 year,RENT,54000.0,CA
11706855,C,Supervisor,5 years,MORTGAGE,66000.0,FL
47893253,C,cab driver,10+ years,MORTGAGE,45000.0,WA
65460429,B,Assistant Professor,2 years,MORTGAGE,85000.0,MI
65511541,C,Manager and Esthetician,< 1 year,RENT,32000.0,SC
47562534,E,Correction Lieutenant,10+ years,RENT,103000.0,NJ
53825306,F,Pharmacy tech,10+ years,RENT,51000.0,NY
14510070,B,Receptionist,2 years,RENT,26900.0,OH
35854735,C,Registered Nurse,< 1 year,MORTGAGE,80000.0,FL
58670282,D,INVESTOR,10+ years,MORTGAGE,30000.0,NC
1351099,C,aldine ISD,10+ years,MORTGAGE,53000.0,TX
67748003,B,sr mechanical/technical associate,4 years,RENT,72000.0,CA
71166060,A,Senior Data Scientist,< 1 year,MORTGAGE,125000.0,MD
47771210,B,Mailroom,1 year,RENT,55000.0,NY
8078045,F,Glendale Memorial Hospital,6 years,MORTGAGE,85000.0,CA
49302675,D,Correctional Officer,10+ years,RENT,111684.08,CA
33950485,D,Driver,3 years,OWN,40000.0,VA
71182180,G,Senior Analyst ,10+ years,RENT,80000.0,CA
9432640,C,Management,5 years,MORTGAGE,50000.0,TN
16552573,C,Project Engineer,9 years,MORTGAGE,110000.0,LA
73518138,B,Attorney,4 years,RENT,110000.0,CA
71239776,D,Hausekeeping,6 years,RENT,25000.0,NJ
45401029,B,Office Manager,8 years,RENT,90000.0,CA
53383097,C,,,MORTGAGE,43000.0,OH
32658336,C,System Administrator,8 years,MORTGAGE,63000.0,FL
18475534,C,Physical Therapy,2 years,MORTGAGE,140000.0,FL
8999108,B,atoz awnings,6 years,MORTGAGE,50000.0,FL
25095682,C,RN,10+ years,MORTGAGE,55000.0,OK
55477528,B,implementation specialist,< 1 year,MORTGAGE,72000.0,MA
36966326,D,PARTS SALES,7 years,OWN,77193.0,TN
64717406,E,Business Manager,10+ years,MORTGAGE,51000.0,VA
60907291,A,Firefighter,10+ years,MORTGAGE,125000.0,MA
45410933,A,Physician,3 years,RENT,170000.0,CA
55258302,B,Solutions Manager,6 years,MORTGAGE,80000.0,FL
55316807,D,,,OWN,17337.6,FL
38770201,C,Product Manager,5 years,MORTGAGE,100000.0,OH
23323181,C,Administrative Coordinator,5 years,RENT,28000.0,SC
46857045,C,Client Representative,< 1 year,OWN,41600.0,NC
67209507,C,Dietary,7 years,OWN,24000.0,MI
13680159,B,,,RENT,75000.0,TX
50227442,G,Professional Network Support,10+ years,RENT,90000.0,MI
72159238,E,Machinist,3 years,MORTGAGE,60000.0,CA
15610138,B,Director of Culinary Services,1 year,MORTGAGE,58000.0,PA
45809894,E,driver,10+ years,MORTGAGE,60000.0,KY
60837013,C,Associate real estate agent,< 1 year,RENT,100000.0,CA
7587492,C,Edgecombs Imported Auto,10+ years,MORTGAGE,75000.0,VA
44028023,C,Floor Manager,4 years,RENT,50000.0,NY
12498763,E,Sales Manager ,10+ years,RENT,103000.0,CA
49585455,C,Housekeeping/Maintenance Lead,3 years,RENT,86905.0,CA
72677253,F,,,RENT,46984.0,MA
55329026,E,Shift supervisor ,5 years,MORTGAGE,42000.0,IL
11020634,B,Service Office Manager,10+ years,MORTGAGE,57200.0,OR
26316699,D,,,RENT,43000.0,OR
448548,C,,< 1 year,RENT,42000.0,OR
10309461,C,Clerk,10+ years,MORTGAGE,53000.0,PA
40544826,F,mate,4 years,RENT,50000.0,LA
69918828,C,Area Director,10+ years,OWN,95000.0,FL
9869465,E,human resource director,10+ years,RENT,91000.0,NY
71044961,B,receptionist,10+ years,OWN,38000.0,NY
67078882,A,Sr Application support administrator,1 year,MORTGAGE,90000.0,IL
4587326,D,Grand Canyon Railway,5 years,OWN,25000.0,AZ
61415747,B,Town Clerk,6 years,RENT,100000.0,VA
8331470,B,John C Lincoln,< 1 year,MORTGAGE,68000.0,AZ
63088753,F,Havoc tech,< 1 year,MORTGAGE,49000.0,MD
64802918,B,Specialist,1 year,MORTGAGE,48000.0,CA
65562470,B,Procurement Agent,10+ years,MORTGAGE,101200.0,AZ
6798029,D,Randstad,< 1 year,RENT,40000.0,NY
49565738,B,Executive,10+ years,MORTGAGE,425000.0,IL
59610530,B,,,OWN,56000.0,NY
52495899,C,Configuration Analyst,1 year,RENT,51000.0,VA
33169339,A,pipefitter,10+ years,MORTGAGE,60000.0,NJ
35784889,A,,,MORTGAGE,100000.0,CA
53303087,B,BHC,7 years,RENT,46000.0,OH
56278014,B,Application engineer,3 years,RENT,82000.0,NC
68449925,C,President,10+ years,MORTGAGE,130000.0,MN
70246611,C,Home Health Business Office Manager,3 years,MORTGAGE,45760.0,FL
64372659,C,Lpn,2 years,OWN,40000.0,TN
14399069,C,Sr. Spec Analyst,10+ years,RENT,63000.0,KY
1332108,A,,6 years,RENT,40000.0,CA
61587356,D,REGISTERED NURSE,10+ years,MORTGAGE,106000.0,IL
1266605,C,QVC,5 years,RENT,38000.0,FL
44025974,A,surgical technician,10+ years,MORTGAGE,60000.0,CA
18624929,A,SUPERVISOR RADIOLOGY,10+ years,MORTGAGE,85000.0,NY
49913803,B,Software Enginner,7 years,RENT,103000.0,TX
49957036,B,relationship  mgr,10+ years,MORTGAGE,115000.0,NY
22090418,C,team member,10+ years,MORTGAGE,42000.0,FL
13696956,D,"Vice President, Sales",4 years,MORTGAGE,85000.0,MN
61476324,C,Supervisor of hospital billing,4 years,MORTGAGE,46425.0,IN
34621851,C,Principal Clerk,10+ years,RENT,46021.0,NY
2838962,E,Martin Door Manufacturing,10+ years,MORTGAGE,144000.0,UT
43287011,C,Security Officer,1 year,RENT,30000.0,TX
13320794,D,Teacher,10+ years,MORTGAGE,74000.0,NY
43828490,A,,,OWN,71000.0,OK
57334980,C,Director of Communications,1 year,RENT,105000.0,NY
67733135,A,National Relationship Manager,1 year,MORTGAGE,150000.0,MI
5906809,B,JS Technologies Inc.,2 years,RENT,45000.0,CA
64193253,C,Field Service Mechanic,10+ years,MORTGAGE,55000.0,CA
1254791,A,Bank of America Home Loans,1 year,RENT,41196.0,CA
55486327,C,Team Lead,5 years,MORTGAGE,45000.0,MT
24676993,D,Accounting Clerk,3 years,RENT,32120.0,PA
819844,D,IPC | a Walsworth Company,< 1 year,MORTGAGE,90000.0,GA
37436524,B,aviation mechanic,7 years,MORTGAGE,98000.0,CA
15449249,C,Senior Clerk,3 years,OWN,35000.0,FL
6345377,E,paramount meadows nursing center,6 years,RENT,30000.0,CA
349168,E,"DataPoint, Inc.",1 year,RENT,60000.0,MD
46476534,E,Police officer ,10+ years,OWN,75000.0,LA
64845383,C,Cooler Inventory,10+ years,MORTGAGE,52000.0,NY
67860525,B,senior photo editor,< 1 year,RENT,60000.0,NY
40841091,B,Executive Assistant/Office Supervisor,5 years,RENT,66300.0,MN
49726422,E,,,MORTGAGE,36858.48,GA
67725976,E,,,RENT,14760.0,OH
57295237,E,Suoervisor,10+ years,MORTGAGE,62324.0,NJ
10359478,C,Teacher,10+ years,RENT,93000.0,NY
57641728,B,Industrial Engineering Analyst,5 years,RENT,55000.0,TX
28200231,C,Medical Secretary,10+ years,RENT,34000.0,NC
14899012,C,Electronics Technician,< 1 year,RENT,19000.0,IL
16712365,B,Software Engineer III,9 years,MORTGAGE,68000.0,AZ
1644647,C,U S Postal Service,10+ years,MORTGAGE,53102.0,NC
31107000,C,Assistant Principal,2 years,RENT,60000.0,LA
37567570,E,Computer Technician,6 years,OWN,32000.0,TX
1650597,B,White River Scool Dist,10+ years,MORTGAGE,78000.0,WA
1848399,B,Schwan's,4 years,MORTGAGE,110000.0,TX
66782870,A,Director of Programming,1 year,RENT,40000.0,MA
72198932,C,Maintenance,4 years,RENT,25000.0,NE
70689734,B,teacher,10+ years,MORTGAGE,47000.0,TX
49801064,B,Investigator,3 years,OWN,105000.0,PA
6330585,E,"Charles Schwab Investment Mgmt.,Inc.",10+ years,RENT,398000.0,CA
14429582,B,truck driver,9 years,RENT,41000.0,IL
72219157,D,Customer Service ,3 years,RENT,50000.0,GA
64596008,F,Accountant for Accounts Payable,10+ years,MORTGAGE,33000.0,AR
8319332,B,American Pipe Inc.,7 years,RENT,80000.0,SC
59782013,D,Resource Specialist,6 years,MORTGAGE,42000.0,FL
3617319,C,Canyons School District,10+ years,MORTGAGE,20000.0,UT
40721118,A,Educator,9 years,MORTGAGE,60000.0,GA
35774706,D,Lead staff reporter,7 years,MORTGAGE,90000.0,NV
1801545,B,Omni-Sil Technologies,2 years,RENT,40000.0,GA
64871841,D,Flight Attendant,10+ years,RENT,92000.0,CA
60082063,B,"Director, HR",8 years,OWN,142000.0,OH
28590935,E,locomotive engineer,10+ years,MORTGAGE,100000.0,MS
31067831,A,Accounts Receivable,1 year,RENT,26000.0,WV
4064811,B,Ericsson Services Inc,7 years,RENT,45000.0,KS
13026856,D,Wrap Service Coordinator,5 years,MORTGAGE,43200.0,CT
65073724,A,staff pharmacist,6 years,MORTGAGE,135000.0,MN
1033433,B,International Rescue Committee,< 1 year,RENT,53000.0,CA
53412655,B,Orderfiller,7 years,RENT,42000.0,KS
712900,C,U.S. Department of Homeland Security,2 years,RENT,55784.0,NH
11040105,B,labor,1 year,OWN,40000.0,WY
1830129,A,E.F.MILLE & COMPANY,7 years,MORTGAGE,48000.0,NY
72118542,C,Counter Clerk ,3 years,MORTGAGE,49000.0,IN
26298246,D,Lead Engineer,5 years,MORTGAGE,67000.0,NC
35774253,F,,,MORTGAGE,106240.0,SC
65581257,C,Sales Engineer,< 1 year,MORTGAGE,156000.0,NH
22692092,A,"Director, Legal Services",1 year,MORTGAGE,175000.0,CO
31357317,D,,,OWN,50000.0,IL
14509329,B,Director of Resource Planning,3 years,MORTGAGE,100000.0,NH
37596611,D,Cashier,9 years,RENT,29000.0,NY
2637822,B,Kreisler Industrial Corporation,10+ years,MORTGAGE,25000.0,NJ
36024682,C,Serves/Bartender,10+ years,RENT,55000.0,FL
697626,A,,10+ years,MORTGAGE,100000.0,CT
68350759,D,Machinist,10+ years,RENT,65000.0,IL
31817644,C,Business Development,10+ years,RENT,62000.0,IL
19787434,D,material handler,< 1 year,MORTGAGE,65000.0,NY
5986827,C,,2 years,MORTGAGE,82000.0,OR
61059542,D,Program Coordinator I ,5 years,MORTGAGE,65000.0,AK
37557849,A,,,MORTGAGE,42000.0,FL
31417136,D,Radiation Therapist,10+ years,MORTGAGE,65000.0,AL
59760419,D,Longshoreman,10+ years,RENT,65000.0,CA
2432891,D,Advanced Math and Science Academy Charte,4 years,MORTGAGE,58000.0,MA
58870233,B,Laborer,2 years,MORTGAGE,40000.0,MN
1109511,A,,5 years,MORTGAGE,38000.0,NY
40563722,B,Marketing Media Manager,1 year,RENT,55000.0,FL
13308509,B,Manager ,10+ years,MORTGAGE,200000.0,OR
58799504,A,Senior Pastor,7 years,RENT,64000.0,IL
60738136,F,Machinist,10+ years,RENT,48000.0,WI
37756673,A,Sales Associate,< 1 year,MORTGAGE,62500.0,WA
49556054,C,Elementary Teacher,10+ years,MORTGAGE,70000.0,MI
64986144,C,operator,4 years,MORTGAGE,75000.0,FL
45452260,D,Sr. Product Manager,7 years,RENT,170000.0,CA
66522168,C,Behavior Analyst,4 years,RENT,115000.0,NJ
23373741,D,Staff RN,7 years,MORTGAGE,130000.0,IL
30035069,D,Teacher,10+ years,MORTGAGE,55000.0,TX
14247272,B,Department Leader,6 years,RENT,45000.0,KS
47914108,B,Senior SAP Developer,2 years,RENT,130000.0,NC
71075471,B,Primary Care Coordinator - Referrals,10+ years,RENT,100000.0,FL
43909132,B,,,MORTGAGE,55000.0,OH
42455412,B,Accounting Manager,1 year,MORTGAGE,78000.0,GA
8447515,B,Harrahs Entertainment Inc,10+ years,MORTGAGE,40000.0,NV
56348437,C,technician,10+ years,OWN,70000.0,IN
14998416,D,Staff RN,1 year,RENT,70200.0,GA
59679983,B,"Manager, Data Integration",7 years,MORTGAGE,109000.0,PA
21037964,C,Police Officer,10+ years,RENT,89000.0,MA
64383452,D,superentendent ,10+ years,MORTGAGE,56000.0,FL
41811839,B,Buyer,10+ years,RENT,56000.0,MA
